mal_id,title,type,source,score,scored_by,rank,popularity,members,favorites,studios,rilis;,episodes,status,source_category,source_category_number,log_score,tahun
3809,Shirayuki Hime no Densetsu,TV,Unknown,6.68,1435.0,5707.0,9232.0,3688.0,9.0,['Tatsunoko Production'],1994-04-06,12.0,Finished Airing,Other,4,2.038619547159581,1994.0
18391,Mini Van,TV,4-koma manga,6.68,817.0,5681.0,10891.0,2158.0,4.0,['DLE'],2013-04-06,1.0,Finished Airing,Manga,1,2.038619547159581,2013.0
1123,Bouken Ou Beet Excellion,TV,Manga,6.68,3536.0,5697.0,6942.0,7929.0,6.0,['Toei Animation'],2005-10-06,1.0,Finished Airing,Manga,1,2.038619547159581,2005.0
942,Nishi no Yoki Majo: Astraea Testament,TV,Light novel,6.68,6132.0,5682.0,4865.0,19380.0,51.0,['HAL Film Maker'],2006-04-08,1.0,Finished Airing,Novel,2,2.038619547159581,2006.0
50864,Ooyukiumi no Kaina,TV,Mixed media,6.68,13714.0,5684.0,3176.0,46965.0,166.0,['Polygon Pictures'],2023-01-12,1.0,Finished Airing,Other,4,2.038619547159581,2023.0
1445,Mach GoGoGo,TV,Manga,6.68,7475.0,5680.0,5284.0,15596.0,125.0,['Tatsunoko Production'],1967-04-02,6.0,Finished Airing,Manga,1,2.038619547159581,1967.0
22877,Seireitsukai no Blade Dance,TV,Light novel,6.68,186273.0,5692.0,642.0,363508.0,923.0,['TNK'],2014-07-14,2.0,Finished Airing,Novel,2,2.038619547159581,2014.0
53426,Hyakushou Kizoku,TV,Manga,6.67,1329.0,5768.0,9171.0,3761.0,4.0,['Pie in the sky'],2023-07-07,1.0,Finished Airing,Manga,1,2.0373166153791646,2023.0
53213,Revenger,TV,Original,6.67,25499.0,5743.0,2432.0,75451.0,269.0,['Ajia-do'],2023-01-05,1.0,Finished Airing,Original,3,2.0373166153791646,2023.0
39417,Granbelm,TV,Original,6.67,19154.0,5765.0,2981.0,53052.0,139.0,['Nexus'],2019-07-06,1.0,Finished Airing,Original,3,2.0373166153791646,2019.0
33788,Marginal#4: Kiss kara Tsukuru Big Bang,TV,Music,6.67,5286.0,5735.0,5170.0,16609.0,91.0,['J.C.Staff'],2017-01-12,51.0,Finished Airing,Other,4,2.0373166153791646,2017.0
8624,Digimon Xros Wars,TV,Original,6.67,26604.0,5759.0,3076.0,49716.0,114.0,['Toei Animation'],2010-07-06,1.0,Finished Airing,Original,3,2.0373166153791646,2010.0
42808,Shenmue the Animation,TV,Game,6.67,7033.0,5746.0,4628.0,21724.0,159.0,['Telecom Animation Film'],2022-02-06,1.0,Finished Airing,Game,4,2.0373166153791646,2022.0
28817,Mikagura Gakuen Kumikyoku (TV),TV,Mixed media,6.67,35596.0,5737.0,2201.0,89274.0,175.0,['Doga Kobo'],2015-04-07,52.0,Finished Airing,Other,4,2.0373166153791646,2015.0
27737,Battle Spirits: Burning Soul,TV,Card game,6.67,1390.0,5750.0,8947.0,4069.0,17.0,['Bandai Namco Pictures'],2015-04-01,108.0,Finished Airing,Other,4,2.0373166153791646,2015.0
4286,Bonobono (TV),TV,4-koma manga,6.67,520.0,5750.0,11590.0,1698.0,8.0,['Group TAC'],1995-04-20,3.0,Finished Airing,Manga,1,2.0373166153791646,1995.0
17115,Pokemon Best Wishes! Season 2: Episode N,TV,Game,6.67,26303.0,5740.0,3139.0,48049.0,31.0,['OLM'],2013-01-17,1.0,Finished Airing,Game,4,2.0373166153791646,2013.0
3114,Chiisana Kyojin Microman,TV,Other,6.67,287.0,5753.0,12346.0,1307.0,3.0,['Pierrot'],1999-01-04,1.0,Finished Airing,Other,4,2.0373166153791646,1999.0
3008,Time Bokan Series: Yatterman,TV,Original,6.67,2277.0,5724.0,8194.0,5263.0,17.0,['Tatsunoko Production'],1977-01-01,30.0,Finished Airing,Original,3,2.0373166153791646,1977.0
16355,Dansai Bunri no Crime Edge,TV,Manga,6.67,47359.0,5756.0,1894.0,111760.0,161.0,['Studio Gokumi'],2013-04-04,6.0,Finished Airing,Manga,1,2.0373166153791646,2013.0
10213,Maji de Watashi ni Koi Shinasai!,TV,Visual novel,6.67,128505.0,5733.0,777.0,302502.0,660.0,['Lerche'],2011-10-02,48.0,Finished Airing,Novel,2,2.0373166153791646,2011.0
2074,Kerokero Chime,TV,Manga,6.67,406.0,5730.0,11793.0,1576.0,0.0,['Studio Comet'],1997-03-06,12.0,Finished Airing,Manga,1,2.0373166153791646,1997.0
347,Wild Arms: Twilight Venom,TV,Game,6.67,3103.0,5727.0,6836.0,8284.0,16.0,['Bee Train'],1999-10-18,1.0,Finished Airing,Game,4,2.0373166153791646,1999.0
1541,Souten no Ken,TV,Manga,6.67,3639.0,5720.0,5790.0,12312.0,22.0,['APPP'],2006-10-05,40.0,Finished Airing,Manga,1,2.0373166153791646,2006.0
33197,Lostorage Incited WIXOSS,TV,Card game,6.67,21666.0,5732.0,2853.0,57608.0,106.0,['J.C.Staff'],2016-10-08,16.0,Finished Airing,Other,4,2.0373166153791646,2016.0
37324,Youkai Watch: Shadow Side,TV,Game,6.67,814.0,5729.0,10169.0,2700.0,16.0,['OLM'],2018-04-13,2.0,Finished Airing,Game,4,2.0373166153791646,2018.0
53200,Hataraku Maou-sama!! 2nd Season,TV,Light novel,6.66,36862.0,5789.0,1740.0,125138.0,318.0,['Studio 3Hz'],2023-07-13,3.0,Finished Airing,Novel,2,2.0360119837525,2023.0
19855,Nobunagun,TV,Manga,6.66,30655.0,5819.0,2662.0,65307.0,136.0,['Bridge'],2014-01-05,1.0,Finished Airing,Manga,1,2.0360119837525,2014.0
14515,Sasami-san@Ganbaranai,TV,Light novel,6.66,27825.0,5828.0,2323.0,82036.0,146.0,['Shaft'],2013-01-11,12.0,Finished Airing,Novel,2,2.0360119837525,2013.0
33850,Nil Admirari no Tenbin,TV,Visual novel,6.66,11803.0,5818.0,3454.0,40459.0,126.0,['Zero-G'],2018-04-08,1.0,Finished Airing,Novel,2,2.0360119837525,2018.0
37587,Lapis Re:LiGHTs,TV,Mixed media,6.66,16041.0,5807.0,3235.0,45423.0,133.0,['Yokohama Animation Lab'],2020-07-04,1.0,Finished Airing,Other,4,2.0360119837525,2020.0
34580,Nana Maru San Batsu,TV,Manga,6.66,33004.0,5816.0,2425.0,75865.0,74.0,['TMS Entertainment'],2017-07-05,170.0,Finished Airing,Manga,1,2.0360119837525,2017.0
31456,Code:Realize - Sousei no Himegimi,TV,Visual novel,6.66,26797.0,5778.0,2292.0,83338.0,273.0,['M.S.C'],2017-10-07,12.0,Finished Airing,Novel,2,2.0360119837525,2017.0
31196,Cardfight!! Vanguard G: GIRS Crisis-hen,TV,Card game,6.66,5241.0,5777.0,6056.0,11034.0,21.0,['TMS Entertainment'],2015-10-11,1.0,Finished Airing,Other,4,2.0360119837525,2015.0
2970,Night Wizard,TV,Game,6.66,14981.0,5817.0,3647.0,36533.0,53.0,['HAL Film Maker'],2007-10-03,1.0,Finished Airing,Game,4,2.0360119837525,2007.0
9119,Chirorin Mura Monogatari,TV,Other,6.66,359.0,5778.0,13455.0,940.0,0.0,[],1992-04-06,1.0,Finished Airing,Other,4,2.0360119837525,1992.0
37982,Domestic na Kanojo,TV,Manga,6.66,449365.0,5778.0,259.0,744019.0,5823.0,['Diomedéa'],2019-01-12,39.0,Finished Airing,Manga,1,2.0360119837525,2019.0
26395,Teekyuu 4,TV,Manga,6.66,12461.0,5794.0,4565.0,22368.0,18.0,['Millepensee'],2015-04-07,1.0,Finished Airing,Manga,1,2.0360119837525,2015.0
6609,Pucca (TV),TV,Other,6.66,9339.0,5826.0,5055.0,17605.0,31.0,[],2006-09-18,1.0,Finished Airing,Other,4,2.0360119837525,2006.0
45572,Mahouka Koukou no Yuutousei,TV,Manga,6.66,40927.0,5811.0,1690.0,131108.0,733.0,['Connect'],2021-07-03,52.0,Finished Airing,Manga,1,2.0360119837525,2021.0
4468,Nagagutsu wo Haita Neko no Bouken,TV,Unknown,6.66,327.0,5815.0,13315.0,981.0,4.0,[],1992-04-01,13.0,Finished Airing,Other,4,2.0360119837525,1992.0
4101,Wanwan Celepoo Soreyuke! Tetsunoshin,TV,Original,6.66,210.0,5797.0,12682.0,1170.0,2.0,['Studio Comet'],2006-01-07,26.0,Finished Airing,Original,3,2.0360119837525,2006.0
4054,Norimono Oukoku BuBu ChaCha,TV,Original,6.66,349.0,5821.0,13348.0,971.0,2.0,['Daume'],1999-04-29,12.0,Finished Airing,Original,3,2.0360119837525,1999.0
4052,Medarot Damashii,TV,Game,6.66,10431.0,5814.0,4763.0,20477.0,21.0,['Trans Arts'],2000-07-07,1.0,Finished Airing,Game,4,2.0360119837525,2000.0
48273,Psychic Hero,TV,Unknown,6.66,155.0,5824.0,17188.0,378.0,2.0,[],2009-01-01,4.0,Finished Airing,Other,4,2.0360119837525,2009.0
928,Transformers Galaxy Force,TV,Other,6.66,3346.0,5796.0,7517.0,6476.0,33.0,['Gonzo'],2005-01-08,1.0,Finished Airing,Other,4,2.0360119837525,2005.0
926,Tatakae! Chou Robot Seimeitai Transformers Victory,TV,Other,6.66,1264.0,5793.0,9668.0,3198.0,13.0,['Toei Animation'],1989-03-14,1.0,Finished Airing,Other,4,2.0360119837525,1989.0
3023,Esper Mami,TV,Manga,6.66,533.0,5784.0,10562.0,2389.0,10.0,['Shin-Ei Animation'],1987-04-07,1.0,Finished Airing,Manga,1,2.0360119837525,1987.0
618,Juubee Ninpuuchou: Ryuuhougyoku-hen,TV,Original,6.66,17809.0,5790.0,3330.0,43140.0,104.0,['Madhouse'],2003-04-15,1.0,Finished Airing,Original,3,2.0360119837525,2003.0
2501,Papuwa,TV,Manga,6.66,571.0,5822.0,11344.0,1842.0,10.0,['Nippon Animation'],2003-09-30,1.0,Finished Airing,Manga,1,2.0360119837525,2003.0
48413,Hataraku Maou-sama!!,TV,Light novel,6.66,143404.0,5789.0,477.0,467252.0,4798.0,['Studio 3Hz'],2022-07-14,2.0,Finished Airing,Novel,2,2.0360119837525,2022.0
2494,Goshuushou-sama Ninomiya-kun,TV,Light novel,6.66,48388.0,5787.0,2070.0,97935.0,175.0,['AIC Spirits'],2007-10-05,25.0,Finished Airing,Novel,2,2.0360119837525,2007.0
1599,Eat-Man '98,TV,Manga,6.66,2310.0,5781.0,7656.0,6191.0,8.0,['Studio Deen'],1998-10-08,1.0,Finished Airing,Manga,1,2.0360119837525,1998.0
56566,Beyblade X,TV,Manga,6.65,521.0,5852.0,10336.0,2564.0,18.0,['OLM'],2023-10-06,13.0,Finished Airing,Manga,1,2.0347056478384444,2023.0
54644,Chibi Godzilla no Gyakushuu,TV,Original,6.65,208.0,5855.0,14409.0,716.0,2.0,['Pie in the sky'],2023-04-01,13.0,Finished Airing,Original,3,2.0347056478384444,2023.0
7082,Shugo Chara! Party!,TV,Manga,6.65,36477.0,5874.0,2479.0,73465.0,176.0,['Satelight'],2009-10-03,7.0,Finished Airing,Manga,1,2.0347056478384444,2009.0
10197,Nyanpire The Animation,TV,Manga,6.65,14721.0,5836.0,4117.0,28282.0,88.0,['Gonzo'],2011-07-06,13.0,Finished Airing,Manga,1,2.0347056478384444,2011.0
18097,Inazuma Eleven Go: Galaxy,TV,Game,6.65,28471.0,5872.0,3107.0,48927.0,104.0,['OLM'],2013-05-08,12.0,Finished Airing,Game,4,2.0347056478384444,2013.0
31716,Rewrite,TV,Visual novel,6.65,89353.0,5842.0,1144.0,208141.0,599.0,['8bit'],2016-07-02,1.0,Finished Airing,Novel,2,2.0347056478384444,2016.0
35983,Harukana Receive,TV,Manga,6.65,41400.0,5870.0,1905.0,110690.0,172.0,['C2C'],2018-07-06,13.0,Finished Airing,Manga,1,2.0347056478384444,2018.0
5940,Seiken no Blacksmith,TV,Light novel,6.65,86043.0,5844.0,1272.0,185045.0,235.0,['Manglobe'],2009-10-03,6.0,Finished Airing,Novel,2,2.0347056478384444,2009.0
34077,Cardfight!! Vanguard G Next,TV,Card game,6.65,4655.0,5855.0,6104.0,10828.0,17.0,['OLM'],2016-10-02,1.0,Finished Airing,Other,4,2.0347056478384444,2016.0
31147,Concrete Revolutio: Choujin Gensou,TV,Original,6.65,27278.0,5859.0,2202.0,89227.0,210.0,['Bones'],2015-10-04,25.0,Finished Airing,Original,3,2.0347056478384444,2015.0
2783,Oyayubi Hime Monogatari,TV,Book,6.65,612.0,5838.0,11063.0,2031.0,12.0,['Meruhensha'],1992-09-30,1.0,Finished Airing,Other,4,2.0347056478384444,1992.0
40957,Shin Chuuka Ichiban! 2nd Season,TV,Manga,6.65,1799.0,5846.0,7955.0,5656.0,11.0,['Nihon Ad Systems'],2021-01-11,1.0,Finished Airing,Manga,1,2.0347056478384444,2021.0
8123,Cooking Papa,TV,Manga,6.65,382.0,5860.0,10828.0,2201.0,4.0,['Eiken'],1992-04-09,1.0,Finished Airing,Manga,1,2.0347056478384444,1992.0
7590,Mayoi Neko Overrun!,TV,Light novel,6.65,59886.0,5833.0,1608.0,139127.0,208.0,['AIC'],2010-04-06,1.0,Finished Airing,Novel,2,2.0347056478384444,2010.0
2965,Suteki Tantei Labyrinth,TV,Manga,6.65,2522.0,5878.0,6270.0,10139.0,16.0,['Studio Deen'],2007-10-03,13.0,Finished Airing,Manga,1,2.0347056478384444,2007.0
2836,Chiisana Viking Vickie,TV,Novel,6.65,1844.0,5854.0,9146.0,3792.0,8.0,['Nippon Animation'],1974-04-03,1.0,Finished Airing,Novel,2,2.0347056478384444,1974.0
48777,Build Divide: Code White,TV,Mixed media,6.65,5194.0,5853.0,4810.0,20006.0,82.0,['LIDENFILMS'],2022-04-03,12.0,Finished Airing,Other,4,2.0347056478384444,2022.0
2687,Gokuu no Daibouken,TV,Unknown,6.65,329.0,5866.0,12968.0,1080.0,3.0,['Mushi Production'],1967-01-07,1.0,Finished Airing,Other,4,2.0347056478384444,1967.0
2510,Sengoku Majin Goushougun,TV,Original,6.65,750.0,5845.0,9621.0,3245.0,4.0,['Ashi Productions'],1981-07-03,1.0,Finished Airing,Original,3,2.0347056478384444,1981.0
495,Bakuretsu Hunters,TV,Manga,6.65,7000.0,5850.0,4585.0,22140.0,42.0,['Xebec'],1995-10-03,3.0,Finished Airing,Manga,1,2.0347056478384444,1995.0
12471,Eureka Seven AO,TV,Manga,6.65,42262.0,5861.0,2100.0,95946.0,200.0,['Bones'],2012-04-13,2.0,Finished Airing,Manga,1,2.0347056478384444,2012.0
222,Mezzo DSA,TV,Original,6.65,8572.0,5834.0,4540.0,22607.0,62.0,['Arms'],2004-01-04,2.0,Finished Airing,Original,3,2.0347056478384444,2004.0
1377,Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden,TV,Unknown,6.65,1393.0,5881.0,8479.0,4808.0,7.0,['Azeta Pictures'],2004-08-06,2.0,Finished Airing,Other,4,2.0347056478384444,2004.0
9922,Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,TV,Visual novel,6.65,33329.0,5838.0,2222.0,88094.0,175.0,['Nomad'],2011-04-04,2.0,Finished Airing,Novel,2,2.0347056478384444,2011.0
17082,Aiura,TV,4-koma manga,6.65,39495.0,5847.0,2230.0,87359.0,176.0,['LIDENFILMS'],2013-04-10,24.0,Finished Airing,Manga,1,2.0347056478384444,2013.0
36902,Mahou Shoujo Ore,TV,Web manga,6.64,26167.0,5897.0,2289.0,83516.0,145.0,['Pierrot Plus'],2018-04-02,1.0,Finished Airing,Manga,1,2.033397603178429,2018.0
34834,Hina Logi: From Luck & Logic,TV,Card game,6.64,9655.0,5932.0,4033.0,29547.0,73.0,['Doga Kobo'],2017-07-01,4.0,Finished Airing,Other,4,2.033397603178429,2017.0
14333,Tanken Driland,TV,Game,6.64,1778.0,5887.0,7483.0,6543.0,22.0,['Toei Animation'],2012-07-07,2.0,Finished Airing,Game,4,2.033397603178429,2012.0
30567,Teekyuu 5,TV,Manga,6.64,10848.0,5887.0,4844.0,19674.0,15.0,['Millepensee'],2015-07-07,12.0,Finished Airing,Manga,1,2.033397603178429,2015.0
28391,Ao no Kanata no Four Rhythm,TV,Visual novel,6.64,65487.0,5920.0,1519.0,148870.0,530.0,['Gonzo'],2016-01-12,12.0,Finished Airing,Novel,2,2.033397603178429,2016.0
27721,Kasumin,TV,Unknown,6.64,258.0,5897.0,12283.0,1332.0,2.0,['OLM'],2001-10-13,13.0,Finished Airing,Other,4,2.033397603178429,2001.0
21177,Nobunaga the Fool,TV,Other,6.64,38223.0,5901.0,2060.0,98945.0,169.0,['Satelight'],2014-01-06,2.0,Finished Airing,Other,4,2.033397603178429,2014.0
48859,Pretty All Friends Selection,TV,Game,6.64,177.0,5908.0,11067.0,2032.0,18.0,[],2021-06-06,13.0,Finished Airing,Game,4,2.033397603178429,2021.0
38302,Boku no Tonari ni Ankoku Hakaishin ga Imasu.,TV,Manga,6.64,20743.0,5923.0,2812.0,59104.0,258.0,['EMT Squared'],2020-01-11,1.0,Finished Airing,Manga,1,2.033397603178429,2020.0
2766,Super Doll Licca-chan,TV,Other,6.64,1454.0,5886.0,8799.0,4317.0,5.0,['Madhouse'],1998-10-06,1.0,Finished Airing,Other,4,2.033397603178429,1998.0
2704,Kaiketsu Jouki Tanteidan,TV,Manga,6.64,1198.0,5897.0,8348.0,4992.0,9.0,['Xebec'],1998-10-07,52.0,Finished Airing,Manga,1,2.033397603178429,1998.0
45783,Saiyuuki Reload: Zeroin,TV,Manga,6.64,2808.0,5911.0,5705.0,12875.0,73.0,['LIDENFILMS'],2022-01-06,4.0,Finished Airing,Manga,1,2.033397603178429,2022.0
886,Amaenaide yo!! Katsu!!,TV,Manga,6.64,26397.0,5917.0,3033.0,51316.0,42.0,['Studio Deen'],2006-01-04,1.0,Finished Airing,Manga,1,2.033397603178429,2006.0
1703,Tokyo Tribe 2,TV,Manga,6.64,2793.0,5892.0,5848.0,12020.0,21.0,['Madhouse'],2006-11-12,1.0,Finished Airing,Manga,1,2.033397603178429,2006.0
271,Gad Guard,TV,Original,6.64,4774.0,5930.0,5479.0,14173.0,27.0,['Gonzo'],2003-04-16,2.0,Finished Airing,Original,3,2.033397603178429,2003.0
11491,Recorder to Randoseru Do♪,TV,4-koma manga,6.63,25888.0,5984.0,2930.0,54780.0,29.0,['Seven'],2012-01-06,4.0,Finished Airing,Manga,1,2.0320878452963655,2012.0
40167,Cardfight!! Vanguard: Shinemon-hen,TV,Original,6.63,1709.0,5936.0,8692.0,4482.0,8.0,['OLM'],2019-08-24,4.0,Finished Airing,Original,3,2.0320878452963655,2019.0
4362,Fireball,TV,Original,6.63,5654.0,5943.0,6201.0,10395.0,25.0,['Jinnis Animation Studios'],2008-04-07,1.0,Finished Airing,Original,3,2.0320878452963655,2008.0
30437,Wakako-zake,TV,Manga,6.63,21527.0,5959.0,3429.0,40962.0,136.0,['Office DCI'],2015-07-05,25.0,Finished Airing,Manga,1,2.0320878452963655,2015.0
37345,Plunderer,TV,Manga,6.63,180465.0,5982.0,532.0,423699.0,1494.0,['Geek Toys'],2020-01-09,52.0,Finished Airing,Manga,1,2.0320878452963655,2020.0
2231,Miyuki,TV,Manga,6.63,1033.0,5973.0,8770.0,4352.0,9.0,['Kitty Film Mitaka Studio'],1983-03-31,12.0,Finished Airing,Manga,1,2.0320878452963655,1983.0
18845,Ninja Hattori-kun (2012),TV,Manga,6.63,1683.0,5978.0,9884.0,2962.0,1.0,['Shin-Ei Animation'],2012-05-13,526.0,Finished Airing,Manga,1,2.0320878452963655,2012.0
782,Gasaraki,TV,Original,6.63,5899.0,5944.0,4524.0,22837.0,55.0,['Sunrise'],1998-10-04,6.0,Finished Airing,Original,3,2.0320878452963655,1998.0
2814,Dondon Dommel to Ron,TV,Other,6.63,486.0,5941.0,12728.0,1157.0,3.0,['Telescreen'],1988-04-05,52.0,Finished Airing,Other,4,2.0320878452963655,1988.0
2703,Chousoku Spinner,TV,Manga,6.63,2653.0,5936.0,7874.0,5775.0,11.0,['Xebec'],1998-11-30,12.0,Finished Airing,Manga,1,2.0320878452963655,1998.0
667,Kashimashi: Girl Meets Girl,TV,Manga,6.63,23444.0,5965.0,3057.0,50568.0,179.0,['Studio Hibari'],2006-01-12,12.0,Finished Airing,Manga,1,2.0320878452963655,2006.0
626,Mamotte Shugogetten!,TV,Manga,6.63,2745.0,5973.0,6601.0,8967.0,14.0,['Toei Animation'],1998-10-17,12.0,Finished Airing,Manga,1,2.0320878452963655,1998.0
11615,Morita-san wa Mukuchi. 2,TV,4-koma manga,6.63,7298.0,5975.0,5604.0,13464.0,6.0,['Seven'],2011-10-05,8.0,Finished Airing,Manga,1,2.0320878452963655,2011.0
11595,Perman (1983),TV,Manga,6.63,2423.0,5981.0,8991.0,4013.0,13.0,['Shin-Ei Animation'],1983-04-04,2.0,Finished Airing,Manga,1,2.0320878452963655,1983.0
375,Bannou Bunka Neko-Musume (1998),TV,Manga,6.63,3020.0,5933.0,6773.0,8392.0,14.0,['Ashi Productions'],1998-01-07,1.0,Finished Airing,Manga,1,2.0320878452963655,1998.0
1572,Jungle Taitei,TV,Manga,6.63,3041.0,5952.0,6902.0,8070.0,23.0,['Mushi Production'],1965-10-06,4.0,Finished Airing,Manga,1,2.0320878452963655,1965.0
1532,Suki na Mono wa Suki Dakara Shou ga Nai!!,TV,Visual novel,6.63,23404.0,5953.0,3073.0,49873.0,234.0,['Zexcs'],2005-01-09,1.0,Finished Airing,Novel,2,2.0320878452963655,2005.0
51706,Yuusha ga Shinda!,TV,Web manga,6.62,47278.0,6049.0,1851.0,115236.0,360.0,['LIDENFILMS'],2023-04-07,1.0,Finished Airing,Manga,1,2.030776369698555,2023.0
21835,Majin Bone,TV,Game,6.62,3565.0,5995.0,6411.0,9633.0,33.0,['Toei Animation'],2014-04-01,1.0,Finished Airing,Game,4,2.030776369698555,2014.0
34148,Nyanko Days,TV,4-koma manga,6.62,35026.0,5998.0,2488.0,73047.0,157.0,['EMT Squared'],2017-01-08,1.0,Finished Airing,Manga,1,2.030776369698555,2017.0
9934,Nekogami Yaoyorozu,TV,Manga,6.62,7112.0,5996.0,4536.0,22643.0,35.0,['AIC PLUS+'],2011-07-09,1.0,Finished Airing,Manga,1,2.030776369698555,2011.0
24075,Persona 4 the Golden Animation,TV,Game,6.62,41048.0,6000.0,2160.0,92499.0,157.0,['A-1 Pictures'],2014-07-11,37.0,Finished Airing,Game,4,2.030776369698555,2014.0
9330,Dragon Crisis!,TV,Light novel,6.62,87701.0,6026.0,1347.0,172064.0,283.0,['Studio Deen'],2011-01-11,12.0,Finished Airing,Novel,2,2.030776369698555,2011.0
4773,Yamato Takeru,TV,Original,6.62,598.0,6045.0,10321.0,2575.0,10.0,['Nippon Animation'],1994-04-09,1.0,Finished Airing,Original,3,2.030776369698555,1994.0
4515,Seton Doubutsuki: Risu no Banner,TV,Unknown,6.62,682.0,6007.0,11440.0,1789.0,1.0,['Nippon Animation'],1979-04-07,13.0,Finished Airing,Other,4,2.030776369698555,1979.0
4023,Kitty's Paradise,TV,Original,6.62,847.0,5991.0,10316.0,2577.0,10.0,['Sanrio'],1994-04-06,1.0,Finished Airing,Original,3,2.030776369698555,1994.0
1149,Choujuushin Gravion Zwei,TV,Original,6.62,3699.0,6019.0,6534.0,9203.0,15.0,['Gonzo'],2004-01-09,26.0,Finished Airing,Original,3,2.030776369698555,2004.0
3668,Telepathy Shoujo Ran,TV,Novel,6.62,2649.0,6041.0,6529.0,9236.0,6.0,['TMS Entertainment'],2008-06-21,1.0,Finished Airing,Novel,2,2.030776369698555,2008.0
771,Ginyuu Mokushiroku Meine Liebe Wieder,TV,Visual novel,6.62,2347.0,6030.0,7030.0,7654.0,21.0,['Bee Train'],2006-01-22,1.0,Finished Airing,Novel,2,2.030776369698555,2006.0
36407,Kenja no Mago,TV,Light novel,6.62,335962.0,5990.0,370.0,582202.0,2920.0,['SILVER LINK.'],2019-04-10,1.0,Finished Airing,Novel,2,2.030776369698555,2019.0
31629,Granblue Fantasy The Animation,TV,Game,6.62,73868.0,6032.0,1196.0,197272.0,324.0,['A-1 Pictures'],2017-04-02,1.0,Finished Airing,Game,4,2.030776369698555,2017.0
13029,Arashi no Yoru ni: Himitsu no Tomodachi,TV,Book,6.62,826.0,6014.0,10135.0,2726.0,7.0,['Sparky Animation'],2012-04-04,12.0,Finished Airing,Other,4,2.030776369698555,2012.0
2128,Yuusha Raideen,TV,Original,6.62,657.0,6050.0,9825.0,3026.0,7.0,['Sunrise'],1975-04-04,12.0,Finished Airing,Original,3,2.030776369698555,1975.0
10554,Yakyuukyou no Uta,TV,Manga,6.62,326.0,6045.0,11973.0,1484.0,10.0,['Nippon Animation'],1977-12-23,1.0,Finished Airing,Manga,1,2.030776369698555,1977.0
248,Ichigo 100%,TV,Manga,6.62,54840.0,6038.0,1855.0,114985.0,252.0,['Madhouse'],2005-04-06,12.0,Finished Airing,Manga,1,2.030776369698555,2005.0
234,Dan Doh!!,TV,Manga,6.62,1698.0,6022.0,8792.0,4323.0,3.0,['Tokyo Kids'],2004-04-03,1.0,Finished Airing,Manga,1,2.030776369698555,2004.0
9624,30-sai no Hoken Taiiku,TV,Book,6.62,26622.0,6010.0,2692.0,63842.0,81.0,['Gathering'],2011-04-07,2.0,Finished Airing,Other,4,2.030776369698555,2011.0
1194,Coyote Ragtime Show,TV,Original,6.62,8622.0,6022.0,4713.0,20861.0,35.0,['ufotable'],2006-07-04,4.0,Finished Airing,Original,3,2.030776369698555,2006.0
9041,IS: Infinite Stratos,TV,Light novel,6.62,361221.0,6038.0,327.0,635294.0,2281.0,['8bit'],2011-01-07,1.0,Finished Airing,Novel,2,2.030776369698555,2011.0
13159,Kuromajo-san ga Tooru!!,TV,Novel,6.61,2600.0,6068.0,6439.0,9563.0,13.0,['Shin-Ei Animation'],2012-04-04,12.0,Finished Airing,Novel,2,2.0294631718735947,2012.0
37968,Kirakira Happy★Hirake! Cocotama,TV,Original,6.61,236.0,6067.0,13386.0,961.0,1.0,['OLM'],2018-09-06,1.0,Finished Airing,Original,3,2.0294631718735947,2018.0
34177,Tenshi no 3P!,TV,Light novel,6.61,23101.0,6052.0,2672.0,64684.0,111.0,['Project No.9'],2017-07-10,1.0,Finished Airing,Novel,2,2.0294631718735947,2017.0
5973,Fight Ippatsu! Juuden-chan!!,TV,Manga,6.61,14782.0,6088.0,3691.0,35453.0,61.0,['Studio Hibari'],2009-06-25,214.0,Finished Airing,Manga,1,2.0294631718735947,2009.0
33840,Kabuki-bu!,TV,Novel,6.61,5930.0,6061.0,4801.0,20078.0,22.0,['Studio Deen'],2017-04-07,25.0,Finished Airing,Novel,2,2.0294631718735947,2017.0
32228,Teekyuu 7,TV,Manga,6.61,8908.0,6051.0,5165.0,16627.0,13.0,['Millepensee'],2016-01-12,32.0,Finished Airing,Manga,1,2.0294631718735947,2016.0
32262,Renai Boukun,TV,Web manga,6.61,182884.0,6077.0,633.0,366005.0,665.0,['EMT Squared'],2017-04-07,3.0,Finished Airing,Manga,1,2.0294631718735947,2017.0
19157,Youkai Watch,TV,Game,6.61,14710.0,6061.0,3896.0,31916.0,233.0,['OLM'],2014-01-08,12.0,Finished Airing,Game,4,2.0294631718735947,2014.0
1161,Maze☆Bakunetsu Jikuu (TV),TV,Manga,6.61,2100.0,6069.0,7262.0,7042.0,10.0,['J.C.Staff'],1997-04-03,52.0,Finished Airing,Manga,1,2.0294631718735947,1997.0
924,Transformers: Choujin Master Force,TV,Other,6.61,1430.0,6055.0,9384.0,3507.0,8.0,['Toei Animation'],1988-04-12,1.0,Finished Airing,Other,4,2.0294631718735947,1988.0
49849,Shinmai Renkinjutsushi no Tenpo Keiei,TV,Light novel,6.61,26845.0,6079.0,2657.0,65571.0,217.0,['ENGI'],2022-10-03,3.0,Finished Airing,Novel,2,2.0294631718735947,2022.0
